0,0,0,0,0,1,0,0,1,0,1,1,0,0,5,2,0,36,3,0,0,1,4,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,1,0,0,1,0,2,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,2,33,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,2,0,2,0,1,0,1,0,3,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,2,0,0,4,0,35,0,1,0,0,0,0,0,0,0,0,0,0,10,1,0,0,1,0,0,1,0,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1,0,0,0,0,0,0,0,2,2,0,1,0,1,1,0,0,1,1,0,1,30,0,1,2,0,0,0,1,1,0,0,0,0,0,2,1,1,0,0,0,2,0,0,1,1,0,0,0,2,1,1,0,0,0,0,1,1,3,1,0,1,4,0,0,0,0,1,0,1,0,0,0,0,0,2,1,0,1,0
0,0,0,0,0,0,2,0,1,1,0,0,2,0,0,1,0,2,0,0,1,0,45,1,0,0,0,2,2,2,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,1,0,11,0,1,1,0,0,0,0,3,0,0,1,0,1,1,0,2,0,0,4,1,0,0,0,0,1,0,0,0
0,1,0,0,0,0,0,0,2,0,0,0,0,1,1,1,0,0,0,0,0,0,2,39,0,0,0,3,0,0,1,0,0,0,1,0,0,0,2,0,1,1,2,0,1,0,0,0,0,0,1,1,3,0,3,0,3,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,1,1,0,3,1,0,0,0
3,1,1,0,0,0,0,0,0,1,2,0,0,0,1,0,0,2,0,0,0,0,5,0,12,0,0,2,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,3,0,2,0,0,1,0,3,2,0,0,0,1,3,2,1,0,1,1,0,2,0,0,1,1,0,0,0,0,0,0,5,0,0,1,0
0,0,0,7,0,1,0,1,1,0,2,0,0,0,2,1,2,3,2,0,0,0,0,0,0,30,0,0,3,0,1,1,1,0,0,1,3,5,0,0,0,0,0,0,0,1,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,3,0,0,1,0,1,0,0,0,0,0,0,1
1,0,0,5,0,0,0,0,1,0,2,1,0,0,0,0,0,1,2,0,0,1,0,0,0,0,15,1,2,0,1,0,0,0,0,0,1,1,0,0,0,0,2,0,0,0,1,1,0,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,11,0,1,0,1,0,0,0,0,0,1,0,0,2,0
2,0,2,0,0,1,1,0,0,0,0,1,0,1,1,1,0,3,1,0,0,0,4,0,0,0,0,7,0,1,0,0,0,3,0,0,4,1,1,0,0,0,0,0,1,3,0,0,1,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,1,1,1,0,0,3,2,0,0,0,0,2,0,0,4
3,1,0,0,0,0,0,0,0,2,1,0,0,1,7,0,0,0,2,0,0,0,1,0,0,2,0,3,39,0,0,0,2,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,2,1,1,1,0,0,0,0,1,0,2,1,2,1,0,0,0,0,0,2,0,0,0
0,0,3,0,0,1,1,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,3,1,0,0,0,2,1,45,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,6,0,1,0,0,0,1,0,1,0,1,3,0,6,0,1,0,0,0,2
0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,36,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,8,0,2,1,0,0,0,0,0,0,1,0,0,0,0,1,2,0,2,1,2,0,0,0,1,0,0,0,0,0,0
